cid_model,pid_model,label
58447,16530,0
117026,2007,0
59499,8992,0
31493,14260,0
77238,723,0
43621,15137,0
97771,3578,0
61239,4431,0
75889,17444,0
115872,359,0
82408,2537,0
64576,8502,0
52228,8374,0
173996,2577,0
141042,17717,0
89934,8455,0
9300,9884,0
620,5255,0
12508,13903,0
21004,16986,0
105545,18113,0
31493,3874,0
37411,11484,0
6511,3810,0
4417,16511,0
106681,3468,0
47250,5290,0
106501,7546,0
130461,11392,0
16896,7546,0
90456,5300,0
147893,2109,0
62482,4271,0
173747,15956,0
116287,13296,0
97096,427,0
144825,10282,0
156643,3772,0
117799,16870,0
75325,227,0
115988,13556,0
146058,13658,0
165885,5216,0
17583,1209,0
108028,4687,0
5425,10517,0
10558,7235,0
166151,10929,0
61325,1826,0
127865,16236,0
7845,13830,0
169321,2871,0
131279,3902,0
12061,13897,0
4822,4157,0
57822,1433,0
164680,11832,0
61325,6676,0
56963,12900,0
139448,14323,0
96032,9536,0
65424,16708,0
164353,9557,0
43621,11750,0
128864,18264,0
115988,13435,0
37411,16472,0
27963,11875,0
53511,7865,0
15880,7450,0
174610,12246,0
12061,17753,0
125625,13728,0
125625,259,0
154485,7702,0
139785,917,0
161127,417,0
131279,12918,0
97771,11481,0
164680,11170,0
117799,7500,0
104346,13744,0
77993,18295,0
132740,8567,0
62482,5251,0
74355,3993,0
23969,1555,0
116391,17180,0
169866,17478,0
141042,8809,0
8970,11131,0
90456,4403,0
8970,11516,0
856,5138,0
79645,9980,0
54802,13536,0
174805,13695,0
10490,5685,0
6606,10983,0
113974,16850,0
133183,15191,0
105545,14465,0
97771,16201,0
61325,9290,0
59499,9596,0
61583,6641,0
78862,15000,0
120404,6317,0
178121,2075,0
179600,9092,0
132740,2635,0
43621,9538,0
147893,15828,0
177065,3379,0
167015,4158,0
77238,7102,0
54802,5429,0
1083,11510,0
180767,7111,0
37411,8703,0
57822,14995,0
167015,14933,0
65424,1652,0
158503,11944,0
77993,13959,0
146488,11479,0
77993,15529,0
146163,12258,0
57815,5883,0
73011,16324,0
29703,8247,0
181989,10795,0
116287,7909,0
139785,13440,0
111931,6532,0
108028,732,0
66800,252,0
146058,9940,0
146488,6515,0
4387,5872,0
60295,18238,0
151008,8502,0
146163,7518,0
179567,16339,0
19436,12872,0
54770,15788,0
19436,15309,0
75889,694,0
181989,16456,0
11931,1442,0
133163,6215,0
139785,253,0
23969,1004,0
74355,12228,0
26808,7016,0
145654,14950,0
128864,13231,0
146575,6670,0
54802,16098,0
20033,14926,0
53896,12116,0
36777,4556,0
154485,14422,0
153625,754,0
151325,1245,0
167414,17756,0
97995,5137,0
20033,6608,0
65585,13751,0
61239,2349,0
61583,5123,0
97771,298,0
50492,5746,0
179600,8172,0
164680,14317,0
29703,11765,0
9449,17786,0
146163,5735,0
28058,4766,0
7845,2674,0
55003,15728,0
44355,11955,0
75325,17196,0
119536,16388,0
32896,11534,0
6511,4688,0
52695,15825,0
176054,3829,0
53896,3513,0
42369,15359,0
128864,14871,0
4417,16358,0
21004,14263,0
50492,16751,0
42369,14018,0
11931,4382,0
75889,8357,0
72731,18264,0
164036,13053,0
12061,14859,0
75889,17428,0
176054,15798,0
173996,15613,0
38782,2478,0
57893,15717,0
6511,684,0
151325,13400,0
81597,80,0
97771,9727,0
128164,6190,0
31718,3327,0
61239,862,0
17302,16223,0
69552,15149,0
161127,165,0
63684,3338,0
166151,1303,0
17315,10563,0
125625,1761,0
55003,8051,0
12508,3982,0
58259,13570,0
142682,11086,0
158503,5114,0
91173,15387,0
120935,1438,0
146058,17174,0
886,2114,0
54802,2846,0
92860,16098,0
180767,1265,0
9449,3283,0
37709,53,0
27963,12804,0
54802,13220,0
116287,14857,0
117392,2366,0
132740,13566,0
142682,16722,0
60840,18233,0
7845,7533,0
62482,14546,0
147893,1567,0
159403,13384,0
113974,10114,0
140540,10701,0
167015,2130,0
128864,11342,0
29703,3479,0
174805,15489,0
92860,15055,0
89934,11574,0
19436,4094,0
21912,12785,0
16896,17811,0
66704,17635,0
42865,13947,0
146163,8384,0
135534,10587,0
19436,3682,0
57893,4393,0
54770,10393,0
116168,14101,0
56963,14674,0
28229,12507,0
68195,688,0
23127,9094,0
38782,3477,0
141042,1421,0
165885,4246,0
32723,9677,0
116168,12823,0
152780,3480,0
136269,13658,0
118044,5300,0
115872,15201,0
124784,3807,0
108028,5610,0
18101,2461,0
139582,13658,0
37411,4418,0
32723,14422,0
56449,6506,0
113974,8970,0
77993,3088,0
66704,13034,0
88743,13135,0
127865,2945,0
158490,3056,0
74153,15742,0
51159,9094,0
50492,298,0
115872,13980,0
146058,1870,0
173752,10093,0
168538,2635,0
54802,14303,0
9995,17421,0
32723,13567,0
80045,1527,0
153625,6835,0
77238,6880,0
92860,17138,0
174610,4784,0
52228,64,0
106681,10845,0
123369,7042,0
156097,8375,0
151008,7136,0
154485,6825,0
144825,362,0
32890,10940,0
164353,2968,0
85093,10445,0
42865,15478,0
176563,9789,0
69552,18284,0
99161,13900,0
42369,12280,0
12061,15689,0
136269,12050,0
52228,13311,0
6511,18238,0
117392,16310,0
117026,3973,0
42369,13294,0
176563,16391,0
164353,12051,0
52695,7305,0
154485,7010,0
158490,12465,0
620,14927,0
180767,16371,0
620,18285,0
179600,15372,0
134579,17082,0
47250,10243,0
79963,982,0
146058,17896,0
106501,1567,0
161127,13003,0
145654,15085,0
17583,9813,0
159403,13322,0
70330,6028,0
144707,10466,0
134046,2389,0
141303,8375,0
124784,555,0
102228,1980,0
92217,2282,0
133163,3936,0
26085,9933,0
159403,14914,0
18101,1775,0
125625,5057,0
25558,4264,0
170564,6256,0
48235,12492,0
42865,16087,0
106681,13285,0
21912,6506,0
21912,10352,0
164036,10737,0
75889,1144,0
145654,18296,0
104856,2566,0
97995,4301,0
115988,4691,0
137311,1100,0
119536,10371,0
72731,17090,0
53511,10711,0
167015,15314,0
128041,8444,0
125625,13474,0
118044,887,0
161127,17563,0
119536,8389,0
58447,3936,0
61583,4563,0
74779,14103,0
165885,3928,0
886,16440,0
52228,7528,0
147893,11177,0
21912,2587,0
32890,570,0
143122,5972,0
151008,14328,0
32662,1501,0
43621,7448,0
146163,17705,0
58447,4321,0
20033,17296,0
23969,13795,0
177065,1665,0
128164,1519,0
78862,16578,0
118044,82,0
147893,16575,0
153625,18081,0
119522,13312,0
145654,9492,0
167414,17592,0
176054,15834,0
117026,2130,0
53896,17943,0
17302,3317,0
180767,11482,0
28229,10796,0
74779,5944,0
9995,8823,0
97771,4052,0
6952,2944,0
54770,7958,0
121597,4194,0
70330,12430,0
59499,1335,0
62482,449,0
15007,522,0
146163,2854,0
60530,9968,0
32896,940,0
161127,11732,0
58259,2380,0
53584,1202,0
17302,10381,0
124784,1997,0
15880,6001,0
21004,1961,0
4417,7957,0
6511,14649,0
94897,6234,0
105545,14305,0
127685,10224,0
52695,5605,0
15880,5297,0
156097,4158,0
116287,3155,0
173752,14703,0
20033,4278,0
152780,3357,0
886,2785,0
4417,7719,0
18087,7051,0
25558,9341,0
61583,16919,0
43621,16053,0
77238,6687,0
136269,14165,0
90456,13624,0
173747,12089,0
17315,15585,0
116168,15872,0
115872,15539,0
106501,9642,0
133163,17970,0
65585,14172,0
180920,6502,0
92217,13650,0
147893,2678,0
57893,15372,0
123369,13689,0
6606,16899,0
75889,9182,0
10558,15833,0
170564,5289,0
117229,9011,0
106501,404,0
74355,12991,0
173996,8330,0
74153,16846,0
176563,1132,0
88743,15764,0
173752,16287,0
176563,3845,0
111931,4270,0
29703,17979,0
125625,16909,0
180767,6682,0
32890,2757,0
182827,2170,0
159403,17200,0
856,6653,0
121711,6757,0
105545,5519,0
150372,10437,0
80233,9446,0
173996,11369,0
7845,14,0
169866,11462,0
113974,1771,0
164353,15474,0
32890,13068,0
37661,1555,0
73011,5315,0
53511,7809,0
108028,10807,0
7108,13297,0
16057,1686,0
104346,7924,0
111016,1569,0
62970,17542,0
17315,7963,0
94897,7261,0
91059,1653,0
37411,5540,0
15880,8439,0
53896,9060,0
176054,5058,0
90456,5450,0
119536,16791,0
92860,11361,0
68195,2810,0
111016,17335,0
90456,13232,0
124784,15719,0
133183,13561,0
115872,9934,0
62970,17596,0
85093,15053,0
6606,4286,0
173747,9523,0
119536,12069,0
27376,1463,0
128164,5134,0
102070,17117,0
142682,659,0
104346,8332,0
91173,5263,0
85093,13664,0
85089,12375,0
60295,1962,0
111016,16310,0
177065,13088,0
119536,9134,0
104346,8891,0
9400,7664,0
102070,11126,0
97995,10338,0
168538,13954,0
108028,4645,0
128041,1948,0
78862,12431,0
147815,9307,0
141303,14316,0
174610,13369,0
61180,3369,0
143122,1587,0
165979,14696,0
165885,16645,0
23127,9906,0
47250,2634,0
177065,15546,0
96032,2567,0
101402,17451,0
63684,4961,0
146058,2130,0
174805,14498,0
135534,13742,0
102070,6653,0
60530,11031,0
174805,13413,0
124784,14615,0
48235,9010,0
9300,16186,0
118203,14675,0
158490,10515,0
17302,8826,0
103112,3115,0
153625,13450,0
144707,16889,0
135479,11372,0
92217,2588,0
144707,954,0
70330,2850,0
53584,8027,0
53584,11557,0
9449,12804,0
48235,791,0
37709,1958,0
57822,5790,0
4822,13718,0
180767,9147,0
176251,12527,0
166151,3933,0
12508,5336,0
42369,1359,0
81597,9444,0
81597,6029,0
66800,17843,0
58259,6604,0
178121,5101,0
29703,2897,0
104856,4285,0
1083,14488,0
28058,7438,0
28229,47,0
156643,8248,0
71668,12318,0
17583,14033,0
179940,6494,0
12061,6820,0
101402,10440,0
60530,17125,0
5427,4446,0
4822,5114,0
182827,904,0
11931,13971,0
80045,13118,0
8970,14580,0
115988,2710,0
57815,12522,0
179600,6012,0
59499,11599,0
85093,1435,0
173920,10207,0
27963,7827,0
132740,6206,0
85093,13209,0
72731,12850,0
70330,9891,0
52228,16698,0
176251,9165,0
76594,15352,0
77993,3980,0
51110,3400,0
4606,2975,0
108028,1891,0
150372,17998,0
111931,1282,0
142682,12055,0
10490,14255,0
56121,3850,0
156643,2551,0
59499,5736,0
173747,4655,0
131279,9417,0
56963,7916,0
173996,16504,0
128164,1459,0
21912,14563,0
23969,5075,0
58447,11766,0
147815,7682,0
61239,9239,0
61583,6558,0
7845,16003,0
4606,5744,0
61583,16732,0
168538,13844,0
56963,12474,0
127865,6684,0
142682,15947,0
32662,376,0
161127,15719,0
170564,16310,0
91059,1360,0
52228,3056,0
80233,6995,0
91059,15343,0
135479,1294,0
118203,2308,0
80233,4947,0
154485,886,0
15880,10207,0
118044,581,0
167015,6731,0
7108,593,0
123369,13536,0
119536,12680,0
102228,12598,0
59499,7322,0
176251,1544,0
52228,919,0
38782,15380,0
72731,3864,0
17315,2147,0
68527,15613,0
69552,14452,0
166151,2679,0
176251,10350,0
145654,7438,0
11931,5779,0
71668,14867,0
54770,6835,0
59499,1701,0
103112,16501,0
141303,2284,0
58259,16728,0
127422,14244,0
23969,2374,0
137311,4832,0
173747,4516,0
9449,5001,0
153625,7597,0
140540,15418,0
54770,16052,0
31493,5460,0
164036,5862,0
137311,12210,0
101402,11372,0
57815,4880,0
44355,1704,0
10558,6672,0
119536,3687,0
71668,17486,0
74153,9918,0
82408,3807,0
51110,9588,0
24340,15235,0
165979,9869,0
18101,930,0
119536,394,0
103240,7634,0
159403,6994,0
856,15171,0
18087,17244,0
8970,7115,0
76594,6196,0
71668,15431,0
178121,6072,0
51159,17272,0
91059,17745,0
111016,262,0
27963,12472,0
170564,4756,0
111931,18161,0
158490,3193,0
79645,16321,0
104856,14690,0
4417,15979,0
147815,10176,0
117026,2626,0
123369,5761,0
56121,5164,0
12061,17776,0
60530,17110,0
28058,9575,0
62970,8698,0
174610,11793,0
135534,3623,0
181989,11270,0
170564,1848,0
128864,15891,0
24340,17090,0
139582,14769,0
147815,16640,0
113974,15520,0
10558,1524,0
76594,16618,0
111931,1655,0
91173,4042,0
29703,2308,0
140540,5185,0
144825,13578,0
154485,2454,0
27963,4182,0
5425,4772,0
37411,12685,0
4606,8338,0
143122,3807,0
12508,7976,0
116391,12086,0
153625,7783,0
169581,6117,0
58447,11434,0
4387,5734,0
61239,5321,0
104346,1398,0
61325,6380,0
81597,14813,0
106681,2002,0
620,3231,0
127685,879,0
164036,12887,0
75325,17859,0
141303,7922,0
6511,12212,0
60530,12721,0
27963,8715,0
62482,12458,0
151325,12305,0
176054,12916,0
139582,7971,0
108028,9496,0
8970,6574,0
56449,17105,0
118667,16016,0
19589,15200,0
94897,6664,0
6511,17976,0
21004,12386,0
32723,14034,0
16896,11989,0
97771,17753,0
38782,16256,0
61180,10772,0
128164,4361,0
32723,1255,0
103112,7592,0
168763,18000,0
28229,15725,0
161127,2643,0
106681,6954,0
154485,6035,0
75325,1582,0
29703,3906,0
99161,8432,0
42865,13118,0
135534,5903,0
4606,3091,0
36777,15378,0
61239,1077,0
886,8624,0
134046,1570,0
7108,8533,0
97096,5281,0
9449,3781,0
144825,7513,0
69552,7119,0
56449,10500,0
65424,14134,0
4606,9557,0
154485,9969,0
44355,6876,0
106681,6255,0
117392,16588,0
180767,16838,0
139448,10234,0
32723,12128,0
118667,14172,0
118667,17649,0
117229,14597,0
105545,12767,0
166151,6965,0
104346,15685,0
90456,7127,0
115872,12103,0
20033,7685,0
44355,8109,0
118203,16974,0
116391,6293,0
43621,4578,0
173920,2714,0
127685,6496,0
121597,14894,0
620,5708,0
6952,11730,0
68527,12159,0
165979,14304,0
37411,15835,0
74153,604,0
177065,10905,0
21912,14490,0
16896,10207,0
156643,15260,0
68527,3628,0
117799,2007,0
6606,4487,0
10490,16197,0
75325,4800,0
97096,7609,0
9449,9563,0
116287,17153,0
53511,4912,0
4822,2408,0
56963,554,0
38336,12583,0
126649,11882,0
85089,8390,0
91059,9991,0
135534,10060,0
78862,3021,0
54802,7398,0
159403,14101,0
62482,5693,0
71668,7229,0
29458,7933,0
19436,3296,0
179567,7186,0
150372,115,0
105545,236,0
102228,7316,0
42369,5292,0
141303,9754,0
144707,8942,0
10490,17933,0
7845,17683,0
118667,12560,0
29703,9567,0
169866,15561,0
174805,4437,0
104346,9685,0
12508,9801,0
37709,10774,0
44355,15937,0
85093,7892,0
68195,1534,0
127865,16281,0
6606,15838,0
135534,16267,0
154485,11994,0
176251,13603,0
61583,2368,0
179940,7300,0
53511,351,0
32662,4435,0
106501,6878,0
111016,6504,0
156097,14044,0
102070,14982,0
117392,4203,0
123369,696,0
90456,74,0
15880,13278,0
66704,10711,0
57815,14167,0
92217,3982,0
23127,9226,0
37709,6664,0
176054,5974,0
90456,15738,0
6606,13163,0
176563,12330,0
117229,8879,0
62970,4780,0
177065,14952,0
21912,3332,0
167015,4922,0
19589,8684,0
104346,45,0
620,1004,0
28229,7683,0
81597,6780,0
151268,8795,0
58447,3382,0
142682,17398,0
101402,13581,0
128864,7135,0
62482,10143,0
150372,14647,0
147815,3220,0
147815,18118,0
32896,6212,0
78862,4834,0
102070,1303,0
116168,1267,0
4387,2703,0
28058,8458,0
141042,4694,0
85093,12985,0
69552,8871,0
147969,14776,0
121597,18289,0
32890,7135,0
147893,10929,0
116168,8244,0
176563,11213,0
111931,2906,0
21004,17323,0
170564,13498,0
38782,11189,0
146058,14132,0
65424,6517,0
139582,5452,0
147969,11386,0
31493,824,0
158490,5955,0
117392,4292,0
139582,7125,0
20033,15543,0
62482,15648,0
147893,16887,0
123369,7452,0
115872,4358,0
74355,8902,0
52228,2195,0
176251,17379,0
18087,86,0
91059,2099,0
126649,17752,0
44355,13421,0
9449,1229,0
43621,7548,0
4387,5697,0
74153,7539,0
47250,17625,0
101402,13349,0
167015,13776,0
160027,4547,0
146163,1814,0
121597,17008,0
23969,15487,0
38782,6442,0
135479,13594,0
130461,11189,0
104856,1958,0
179940,13169,0
165979,5007,0
68527,12958,0
9995,4358,0
158490,2562,0
58259,9312,0
173920,5657,0
102228,15137,0
58259,4539,0
154485,11787,0
47250,14362,0
164036,12484,0
125625,3936,0
97096,12498,0
117229,16087,0
105545,12951,0
57815,9119,0
115988,12895,0
137311,13135,0
26085,8489,0
133183,13952,0
32890,6253,0
146163,9428,0
103240,11281,0
51110,6898,0
89934,17816,0
61583,4900,0
143122,4372,0
146058,14627,0
117799,16626,0
139785,4413,0
32662,700,0
37709,14133,0
132740,12933,0
92217,848,0
57815,15525,0
64576,8576,0
159403,6752,0
116391,2884,0
166151,10717,0
7108,15636,0
111016,11781,0
56121,13556,0
103112,1223,0
74355,12959,0
32890,12190,0
135479,18301,0
56449,17081,0
28058,12673,0
9995,13150,0
120935,10443,0
168538,15695,0
115872,13551,0
70330,8526,0
74153,12309,0
125625,13891,0
117229,16954,0
105545,5700,0
111016,17278,0
72731,15807,0
142682,3431,0
147815,9049,0
66704,7190,0
119536,12345,0
72731,15843,0
118203,5361,0
80045,4682,0
26085,14418,0
146575,5231,0
127865,3520,0
141303,17499,0
82408,4869,0
104346,17462,0
174610,10717,0
44355,2364,0
17315,4207,0
74355,9736,0
176251,15775,0
4822,12632,0
37411,16776,0
88743,2531,0
74779,5185,0
134579,17620,0
88743,15730,0
9300,1254,0
60530,986,0
160027,570,0
29458,13318,0
126095,73,0
111016,13322,0
56416,2637,0
169321,8120,0
27376,610,0
58447,2830,0
102228,10936,0
23969,17749,0
52695,11070,0
4822,13259,0
19436,14064,0
134046,7639,0
32890,13482,0
128864,2199,0
6606,17992,0
82408,12746,0
4387,2268,0
37661,15566,0
856,14231,0
37411,6860,0
160027,4467,0
56121,10500,0
60840,10015,0
126649,6840,0
72731,17691,0
78862,340,0
16057,3762,0
89934,17239,0
115872,11114,0
55003,16824,0
32723,5195,0
159403,11058,0
126095,10184,0
97995,8039,0
120935,5985,0
4387,13401,0
173920,10544,0
127422,850,0
58447,1638,0
12508,5684,0
176054,17003,0
121711,7988,0
154485,2583,0
18087,17863,0
128164,12918,0
5425,13894,0
31493,8287,0
125625,6600,0
57822,6915,0
136269,4530,0
68527,17940,0
159403,3748,0
77238,15297,0
103240,6152,0
12061,14411,0
9449,17716,0
80045,10621,0
44355,313,0
17302,4875,0
116168,8366,0
103112,4816,0
18087,4617,0
54770,14392,0
56416,10674,0
126649,5205,0
176251,7867,0
180920,17168,0
4606,1392,0
85089,12355,0
57822,8565,0
886,3246,0
59499,12256,0
173996,11848,0
77993,13064,0
74779,18103,0
26808,12079,0
103240,3615,0
6511,9780,0
17315,7100,0
82408,17216,0
53511,13800,0
165979,5663,0
74153,14004,0
79645,13839,0
174805,5251,0
150372,9288,0
6606,191,0
134579,2906,0
17583,1376,0
106681,8165,0
133163,8009,0
147893,8869,0
127865,3342,0
128164,14135,0
134046,3682,0
11931,16181,0
108028,11850,0
168763,15346,0
146163,12889,0
78862,17909,0
81597,8552,0
137311,523,0
65585,9693,0
127685,17877,0
37709,9972,0
72731,2445,0
79918,5672,0
5427,13554,0
151325,10490,0
168538,18006,0
173747,14209,0
132740,17761,0
168763,13701,0
9400,5787,0
135479,9266,0
143122,4775,0
25558,5010,0
53511,508,0
168763,11551,0
54802,10493,0
12508,15243,0
9300,831,0
118203,10097,0
145654,14931,0
23969,6571,0
102070,6744,0
5425,8497,0
176563,2955,0
127685,9685,0
130461,1174,0
151268,13625,0
99161,5356,0
9300,6056,0
173920,17912,0
26085,16077,0
134046,6878,0
141303,2328,0
102070,9963,0
97096,11198,0
174805,18133,0
32896,15019,0
68195,11479,0
111016,17592,0
141042,13459,0
167414,13310,0
63684,14851,0
6952,2839,0
146163,10935,0
139785,12510,0
856,10089,0
74153,11989,0
23969,12537,0
26085,7525,0
17302,4568,0
169866,18166,0
167414,14927,0
127865,17814,0
146488,5674,0
44355,8226,0
101402,11270,0
17302,13795,0
12061,15008,0
44355,16277,0
141042,7635,0
99161,2749,0
63684,3297,0
68527,16416,0
38782,4822,0
117799,15362,0
144707,4474,0
77993,6709,0
20033,18050,0
164036,14650,0
142682,3938,0
96032,4535,0
146163,1419,0
80045,3135,0
37411,9551,0
42865,11915,0
115988,8705,0
17315,16708,0
111016,9114,0
159403,16159,0
54770,7246,0
116287,15635,0
8970,15159,0
128864,10663,0
12061,8111,0
130461,6625,0
123369,12605,0
9400,13232,0
16057,2675,0
9995,12302,0
174610,14849,0
26808,18208,0
91173,13025,0
78862,10895,0
118667,4745,0
173996,5684,0
78862,5203,0
60840,839,0
61239,2392,0
179567,6721,0
178121,13777,0
32662,4848,0
120935,7041,0
97771,2044,0
17315,7611,0
21004,14496,0
111931,12214,0
144522,5815,0
179940,13075,0
17315,7776,0
164036,10127,0
81597,6614,0
60530,4633,0
18087,8553,0
144522,28,0
146058,14160,0
10490,5298,0
6952,11490,0
156643,18080,0
12508,13185,0
145654,390,0
8970,14527,0
61180,6707,0
38336,7547,0
53511,3672,0
154485,7158,0
11931,12259,0
62970,5690,0
81597,17965,0
52228,3573,0
115872,1697,0
158490,16881,0
15007,1137,0
123369,10273,0
159403,16314,0
62482,3827,0
36777,10959,0
57893,16502,0
10558,1721,0
173996,383,0
164084,17425,0
61239,11988,0
144825,6790,0
158503,784,0
115988,3541,0
117392,2545,0
74779,17071,0
75325,12182,0
36777,13938,0
142682,7704,0
135534,9102,0
58259,1665,0
168538,10962,0
69552,12591,0
56963,14918,0
144707,2993,0
37709,16999,0
170564,762,0
1083,3687,0
27376,17923,0
74355,9531,0
19436,11915,0
118044,4172,0
97771,6128,0
132740,1534,0
173747,2425,0
8970,14947,0
130461,11361,0
57815,199,0
147969,1862,0
164353,6255,0
17583,8719,0
147969,17337,0
7845,12690,0
143122,2192,0
168538,17746,0
131279,17509,0
127865,5999,0
21912,4727,0
170564,6509,0
4387,8070,0
21912,17774,0
68527,1056,0
111016,6939,0
179940,4187,0
146163,14668,0
52228,4087,0
169866,6479,0
106681,5193,0
156097,2060,0
8970,7867,0
127685,15760,0
124784,13153,0
54770,7922,0
54770,9344,0
146575,1923,0
61239,451,0
116287,7164,0
4387,17709,0
117229,312,0
176054,841,0
78862,6880,0
111016,17244,0
9400,17493,0
127422,5568,0
131279,14352,0
111931,3241,0
181989,12516,0
85089,5544,0
32890,12693,0
8970,8947,0
102228,15862,0
10490,11102,0
97771,9125,0
16896,8317,0
90456,12258,0
23969,9191,0
64576,5979,0
92860,10714,0
31718,9952,0
142682,5917,0
28229,17687,0
150372,278,0
42865,493,0
104856,10799,0
117026,7679,0
158490,3810,0
9995,6223,0
135479,11586,0
17583,16966,0
92217,14022,0
85089,1760,0
57822,1278,0
116391,14395,0
17302,3921,0
21004,10827,0
127865,2126,0
9400,17129,0
119536,4009,0
126095,15964,0
26808,2859,0
111931,13610,0
65424,14444,0
75325,2614,0
115988,5493,0
74779,5450,0
134046,6463,0
61325,12145,0
131279,7678,0
856,3358,0
77238,13664,0
113974,11998,0
71668,10028,0
168763,1984,0
120935,12697,0
103240,8064,0
151268,5816,0
10558,13971,0
66704,5206,0
173920,16248,0
145654,2291,0
82408,10799,0
118044,14610,0
4417,17462,0
56963,1860,0
131279,8607,0
96032,9980,0
158490,14992,0
144825,5458,0
164680,8166,0
118203,595,0
177065,14661,0
147969,8774,0
116287,10620,0
5427,7973,0
144825,2220,0
886,7725,0
74355,10629,0
139582,9488,0
66704,4342,0
75325,1808,0
9300,3649,0
137311,1803,0
57822,16314,0
18087,11415,0
102070,15192,0
143122,16019,0
156643,15762,0
28229,229,0
146058,8158,0
66800,16182,0
176563,7709,0
144707,9801,0
56121,3766,0
60530,3991,0
154485,11219,0
158503,6237,0
164680,9887,0
11931,3953,0
167015,7753,0
121597,15892,0
62482,16048,0
24340,6965,0
58259,4350,0
178121,17220,0
43143,11974,0
156643,387,0
19589,14170,0
164084,15157,0
4417,865,0
58447,15010,0
51159,17717,0
36777,13339,0
168763,18214,0
101402,7383,0
144707,1650,0
21912,10789,0
103112,11750,0
152780,13811,0
117229,15222,0
21912,9463,0
12061,5782,0
134579,12287,0
120935,11297,0
128041,6601,0
79645,1849,0
164680,2212,0
179940,12194,0
70330,2363,0
111016,6643,0
47250,13887,0
102228,4174,0
111931,5726,0
4606,11327,0
159403,3347,0
53584,12507,0
181989,13330,0
4822,17169,0
128164,14227,0
118667,4160,0
165885,140,0
27376,4140,0
111016,12492,0
7845,450,0
29703,18255,0
173996,8247,0
51110,6504,0
152780,8125,0
28058,14666,0
115872,7508,0
31493,8849,0
111931,17102,0
169321,18048,0
179567,14334,0
139582,9099,0
158490,10780,0
102228,17324,0
173996,10315,0
71668,16429,0
119522,13280,0
17302,820,0
61583,849,0
59499,3314,0
71668,2028,0
117799,4492,0
29703,13576,0
180767,7066,0
77238,5844,0
90456,6679,0
28229,14174,0
146058,1029,0
142682,3068,0
174805,14173,0
170564,7853,0
75325,17702,0
130461,12936,0
28058,2681,0
173752,10156,0
89934,9452,0
76594,12240,0
169581,6078,0
120935,9524,0
50492,1347,0
103240,17091,0
166151,3656,0
132740,11491,0
96032,4171,0
12508,13318,0
126649,9297,0
136269,11965,0
104856,4972,0
52228,15571,0
61583,117,0
28058,3058,0
169581,3959,0
116287,13672,0
52695,8803,0
4387,11298,0
117229,15464,0
124784,14091,0
104346,112,0
159403,8703,0
164084,12061,0
17315,2206,0
165979,10142,0
54802,3928,0
133163,8277,0
72731,13278,0
21912,5440,0
169581,8040,0
27963,3050,0
38336,11885,0
69552,5399,0
165885,4604,0
117799,15791,0
60840,6816,0
179940,3446,0
18101,13142,0
7845,15421,0
37709,2529,0
42865,8705,0
27376,8955,0
144825,5157,0
52228,16981,0
173996,17391,0
139582,1010,0
179600,12228,0
61180,7607,0
15007,15377,0
42369,18033,0
165885,8806,0
156643,7051,0
79918,8359,0
27963,648,0
18101,12562,0
12061,12553,0
32662,11645,0
74779,358,0
136269,14288,0
178121,4451,0
61180,10928,0
75889,12791,0
134579,8351,0
118203,10643,0
108028,12802,0
146575,13779,0
9449,4702,0
82408,2378,0
54770,203,0
38782,4139,0
173747,9445,0
92860,6960,0
65424,13281,0
74779,1826,0
42865,5233,0
25558,3779,0
1083,523,0
10490,9204,0
164036,14122,0
20033,5797,0
154485,2589,0
61325,9609,0
135479,16742,0
179567,10032,0
118203,14978,0
164036,10199,0
146163,13693,0
174610,17518,0
106681,10319,0
118044,15567,0
147893,13059,0
166151,6757,0
50492,16854,0
66704,17160,0
66800,16634,0
52695,10438,0
166151,1064,0
160027,3913,0
57893,1643,0
134046,3722,0
151008,10475,0
31493,13975,0
151008,17031,0
85093,15174,0
118044,8009,0
165979,4058,0
123369,17701,0
102228,3492,0
147893,12752,0
24340,739,0
147969,17189,0
12061,17201,0
106681,17478,0
9300,5544,0
4417,7334,0
10490,2592,0
17302,5797,0
66800,14797,0
170564,8852,0
76594,11817,0
91173,756,0
31718,16899,0
61325,1917,0
97771,17553,0
104346,17187,0
89934,2823,0
7845,17393,0
118203,17715,0
19589,14746,0
173920,10894,0
38782,2841,0
117799,12171,0
7845,4096,0
120935,17523,0
179940,9984,0
62970,8418,0
81597,2244,0
180920,4178,0
61325,1229,0
179940,5466,0
58259,18124,0
128041,11311,0
62970,14857,0
32896,1692,0
32723,6615,0
158490,6627,0
38782,6979,0
106501,12331,0
18087,12456,0
38782,16651,0
79645,15613,0
173747,8236,0
164036,4659,0
158490,3485,0
43143,10581,0
131279,613,0
9449,13540,0
179567,13214,0
620,3154,0
17583,17499,0
4822,6765,0
80233,5089,0
5425,7398,0
176054,6138,0
160027,1496,0
153625,17009,0
19589,7614,0
180920,11442,0
169866,1533,0
27376,8109,0
82408,2176,0
20033,12674,0
164680,13530,0
126095,11244,0
179940,16100,0
43621,3012,0
62970,8340,0
150372,4504,0
173752,2244,0
173752,14298,0
150372,17858,0
180920,13345,0
169866,13383,0
75325,13126,0
7845,14891,0
71668,9448,0
101402,718,0
174610,2798,0
26085,5273,0
111016,11329,0
133163,1334,0
118203,17100,0
156097,9722,0
